id;danceability;energy;song_key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;tempo;duration_ms;time_signature;featured;track;artists_cleaned;featured_artist_cleaned;duration_s;duration_m
71wFwRo8xGc4lrcyKwsvba;0.60799998044967651;0.62599998712539673;2;-4.7729997634887695;True;0.30099999904632568;0.59700000286102295;2.1599998945021071E-6;0.25;176.08599853515625;250534;4;1;callaita;bad bunny;(feat. tainy);250;4.18
72g37RoelSnovZakG5MwnF;0.69300001859664917;0.93599998950958252;7;-1.3220000267028809;True;5.2400000393390656E-2;0.30199998617172241;0;0.33899998664855957;166.03399658203125;179032;4;1;parada louca;mari fernandez;(feat. marcynho sensação);179;2.98
72jYQj3RgTR1DFLfibD71B;0.74199998378753662;0.8320000171661377;10;-6.8119997978210449;True;0.15600000321865082;0.42500001192092896;0.24199999868869781;0.1080000028014183;105.97799682617188;191710;4;0;arasan da;uzi;;191;3.20
737gzPI5VAmgUGWiJ9yXuu;0.79199999570846558;0.89499998092651367;1;-3.1119999885559082;False;5.8699999004602432E-2;0.16500000655651093;0;5.0099998712539673E-2;94.968002319335938;201526;4;1;1, 2, 3;sofía reyes;(feat. jason derulo & de la ghetto);201;3.36
73cnVqsbZygieKi8xF10sO;0.62900000810623169;0.63999998569488525;7;-7.6380000114440918;False;7.5199998915195465E-2;0.34200000762939453;1.1699999959091656E-5;9.2799998819828033E-2;179.98899841308594;201495;4;1;psychofreak;camila cabello;(feat. willow);201;3.36
74WROFXsox6wkeUrEK2DS6;0.55099999904632568;0.43599998950958252;8;-8.0290002822875977;True;4.2800001800060272E-2;0.39500001072883606;0;7.1900002658367157E-2;188.6510009765625;170745;3;0;chale;eden muñoz;;170;2.85
759ndr57jb0URg4j9YSWml;0.44699999690055847;0.5130000114440918;5;-8.6700000762939453;False;0.12700000405311584;0.67900002002716064;2.9799999538226984E-5;9.6000000834465027E-2;67.28900146484375;96232;3;0;a tale by quincy;the weeknd;;96;1.60
75FEaRjZTKLhTrFGsfMUXR;0.62900000810623169;0.54699999094009399;10;-13.123000144958496;False;5.4999999701976776E-2;0.72000002861022949;3.1399999279528856E-3;6.0400001704692841E-2;108.375;298933;4;0;running up that hill;kate bush;;298;4.98
75UMtPC77vqKRwfSuYuNPO;0.57700002193450928;0.36300000548362732;7;-12.378000259399414;True;0.02630000002682209;0.86000001430511475;2.8199999360367656E-4;8.6800001561641693E-2;91.511001586914063;247197;4;0;san lucas;kevin kaarl;;247;4.12
760jhRscwGbIIe1m1IIQpU;0.64999997615814209;0.58399999141693115;2;-8.2860002517700195;True;0.30700001120567322;1.7400000244379044E-2;1.5399999711007695E-6;4.1999999433755875E-2;180.08799743652344;202227;4;0;surface pressure;jessica darrow;;202;3.37
76OGwb5RA9h4FxQPT33ekc;0.56499999761581421;0.63599997758865356;0;-8.1979999542236328;True;0.06379999965429306;0.10700000077486038;9.8999998954241164E-6;0.44699999690055847;170.00999450683594;179551;4;0;snap;rosa linn;;179;2.99
76YSWx6L6FNsuaP6GWBb8P;0.46000000834465027;0.6600000262260437;3;-6.6420001983642578;True;6.5200001001358032E-2;0.01080000028014183;1.3899999612476677E-4;0.34000000357627869;141.72200012207031;191710;4;1;all for us;labrinth;(with zendaya);191;3.20
78kygHp1dvW1kncYjBgbe1;0.75800001621246338;0.62099999189376831;9;-8.0329999923706055;True;0.125;6.2799997627735138E-2;0;8.0899998545646667E-2;79.948997497558594;142500;4;0;mujeriego;ryan castro;;142;2.38
79HZAZNnOE97rb2hnI0XQr;0.83399999141693115;0.82800000905990601;11;-2.6570000648498535;False;4.5200001448392868E-2;0.20999999344348907;5.9099997997691389E-6;0.10300000011920929;102.01899719238281;195294;4;1;lokera;rauw alejandro;(feat. lyanno, brray);195;3.25
79nEEoEPY2w8EXj9hjn5oc;0.60100001096725464;0.71200001239776611;1;-9.4329996109008789;True;0.04309999942779541;8.4799997508525848E-2;0;0.47900000214576721;114.99800109863281;154000;4;0;ginseng strip 2002;yung lean;;154;2.57
7a5fliY9SsZENrQWQBZron;0.76499998569488525;0.62699997425079346;0;-4.6069998741149902;True;6.2199998646974564E-2;9.1599998995661736E-4;0.19499999284744263;8.4700003266334534E-2;118.99700164794922;308820;4;0;texts go green;drake;;308;5.15
7a8GawTVgHZvBLQOh46he7;0.46399998664855957;0.41699999570846558;0;-9.3450002670288086;False;2.5599999353289604E-2;0.13600000739097595;0.02199999988079071;9.7400002181529999E-2;67.527999877929688;183956;4;0;i wanna be yours;arctic monkeys;;183;3.07
